id,title,town,state,usage_type,status,operator,connection_types,power_kw,quantity,lat,lon,usage_simple,status_simple,is_fast,state_abbrev
273430,bp pulse Rye,Rye,Victoria,Public - Membership Required,Operational,BP Pulse (AU),CCS (Type 2),75.0,2.0,-38.37130601612926,144.8277248633259,public,operational,True,VIC
273429,bp pulse Albany Forrest,Albany Creek,Queensland,Public - Membership Required,Operational,BP Pulse (AU),"CCS (Type 2), CHAdeMO",75.0,2.0,-27.357963044567576,152.96944606011124,public,operational,True,QLD
273428,bp pulse Rosehill,Rosehill,New South Wales,Public - Membership Required,Operational,BP Pulse (AU),CCS (Type 2),75.0,2.0,-33.818996055217895,151.02170364175703,public,operational,True,NSW
273427,bp pulse Sydenham,St Peters,New South Wales,Public - Membership Required,Operational,BP Pulse (AU),CCS (Type 2),75.0,2.0,-33.916260575133784,151.17311326359567,public,operational,True,NSW
273426,Maroochy Plaza [bp pulse],Maroochydore,Queensland,Public - Membership Required,Operational,BP Pulse (AU),CCS (Type 2),75.0,2.0,-26.65561596418697,153.07350136591492,public,operational,True,QLD
273425,Fairy Meadow [bp pulse],Fairy Meadow,New South Wales,Public - Membership Required,Operational,BP Pulse (AU),CCS (Type 2),75.0,2.0,-34.40299801963799,150.89157957672126,public,operational,True,NSW
273394,Glenrowan South [bp pulse],Glenrowan,Victoria,Public - Membership Required,Operational,BP Pulse (AU),"CCS (Type 2), CHAdeMO",75.0,2.0,-36.43943308112671,146.2499032852465,public,operational,True,VIC
273393,Glenrowan North [bp pulse],Glenrowan,Victoria,Public - Membership Required,Operational,BP Pulse (AU),"CCS (Type 2), CHAdeMO",75.0,4.0,-36.43833642761878,146.2481571029768,public,operational,True,VIC
273356,Macquarie Regional Library Wellington,Wellington,New South Wales,Public,Operational,Smart Charge (AU),Type 2 (Socket Only),22.0,2.0,-32.555451644419065,148.94186794794365,public,operational,False,NSW
273341,bp pulse Merrifield,Mickleham,Victoria,Public - Membership Required,Operational,BP Pulse (AU),CCS (Type 2),75.0,4.0,-37.53426998045639,144.89828573356567,public,operational,True,VIC
273318,Newling Reserve,,Victoria,Public,Operational,Jolt,Type 2 (Socket Only),7.0,1.0,-38.2451409999477,144.17299786561424,public,operational,False,VIC
273238,Ampol Foodary Baldivis,Baldivis,Western Australia,Public - Membership Required,Operational,Exploren,"CCS (Type 2), CHAdeMO",150.0,2.0,-32.33110206204209,115.82079377764967,public,operational,True,WA
273235,Kwinana City Centro,,Western Australia,Public - Membership Required,Operational,Exploren,CCS (Type 2),60.0,2.0,-32.24065444817922,115.81355718837756,public,operational,True,WA
273227,Electric Highway - Kingaroy,Kingaroy,Queensland,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",75.0,4.0,-26.540236121911178,151.83832086354795,public,operational,True,QLD
273226,Nerang Admin,Nerang,Queensland,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",50.0,2.0,-27.98457931723788,153.33902087264016,public,operational,True,QLD
273225,Soldiers Point Marina,Soldiers Point,New South Wales,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",24.0,2.0,-32.70132961987918,152.06273775785866,public,operational,False,NSW
273224,New Broadwater Parklands,Southport,Queensland,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",75.0,2.0,-27.960063068781317,153.41231494799337,public,operational,True,QLD
273223,Kurrawa Surf Club,Broadbeach,Queensland,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",75.0,2.0,-28.029580796113862,153.43460209485096,public,operational,True,QLD
273222,Vicinity Centres - Grand Plaza,Browns Plains,Queensland,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,2.0,-27.66241706105511,153.0403591131698,public,operational,False,QLD
273221,27 - 49 Browns Plains Road,Browns Plains,Queensland,Public - Membership Required,Operational,Chargefox,CCS (Type 2),120.0,2.0,-27.663992390175515,153.0411196361111,public,operational,True,QLD
273220,Lismore City Council,Lismore,New South Wales,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",75.0,2.0,-28.806512,153.278955,public,operational,True,NSW
273219,Bundall Chamers,Surfers Paradise,Queensland,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",75.0,2.0,-28.001849617468316,153.41528386738196,public,operational,True,QLD
273206,Rydges Port Macquarie,Port Macquarie,NSW,"Private - For Staff, Visitors or Customers",Operational,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,3.0,-31.42838118857074,152.908821311353,private,operational,False,NSW
273195,Byron Bay Library,Byron Bay,New South Wales,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",50.0,2.0,-28.643331391697856,153.61569695569148,public,operational,True,NSW
273194,Hepburn Springs Bathhouse,Hepburn Springs,Victoria,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",50.0,2.0,-37.31033013058219,144.14010887525797,public,operational,True,VIC
273073,Warmun Roadhouse (WA EV Network),Warmun,Western Australia,Public,Operational,WA EV Network (AU),"CCS (Type 2), Type 2 (Socket Only)",150.0,3.0,-17.017056005797656,128.21775683357424,public,operational,True,WA
272905,Billabong Homestead Hotel,,Western Australia ,Public,Operational,WA EV Network (AU),CCS (Type 2),50.0,2.0,-26.81653584774535,114.6141092018064,public,operational,True,WA
272784,Lancaster Motor Group,Singleton,NSW,Public,Operational,Everty,CCS (Type 2),100.0,1.0,-32.576825359627556,151.18453691259265,public,operational,True,NSW
272714,Electric Highway - Dingo,Dingo,Queensland,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",75.0,4.0,-23.646873090081343,149.3325053332834,public,operational,True,QLD
272713,Electric Highway - Ipswich,Ipswich,Queensland,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",50.0,4.0,-27.616321690924863,152.75861722481307,public,operational,True,QLD
272712,Gold Coast Sports & Leisure Centre,Carrara,Queensland,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",75.0,2.0,-28.004299394733387,153.36456618761417,public,operational,True,QLD
272711,Bus Stop Sales - Rocklea,Rocklea,Queensland,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",75.0,2.0,-27.552386663917353,153.00880127325075,public,operational,True,QLD
272709,Electric Highway - Esk,Esk,Queensland,Public - Membership Required,Operational,Queensland Electric Super Highway,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",75.0,4.0,-27.239039102114774,152.42027885374284,public,operational,True,QLD
272708,ENGIE - Lake Haven Centre,Lake Haven,New South Wales,Public - Membership Required,Operational,Chargefox,CCS (Type 2),120.0,1.0,-33.24078932377033,151.50325247968817,public,operational,True,NSW
272707,Miami Aquatic Centre,Miami,Queensland,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",75.0,2.0,-28.061726469417813,153.4293860165546,public,operational,True,QLD
272702,The Station Oxley,Oxley,Queensland,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-27.553059245373817,152.97525758314129,public,operational,True,QLD
272701,Indooroopilly,Indooroopilly,Queensland,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-27.49838316297592,152.97362245069473,public,operational,True,QLD
272700,Red Rooster Guildford,Guildford,New South Wales,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-33.85283452159095,150.99575854229482,public,operational,True,NSW
272695,Best Western Ranges Hotel,Karratha,Western Australia,Public,Operational,(Unknown Operator),Type 2 (Tethered Connector) ,22.0,2.0,-20.752161296542837,116.84864209690846,public,operational,False,WA
272694,Northbridge Plaza,Northbridge,New South Wales,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-33.809374,151.208591,public,operational,True,NSW
272693,Jamisontown,Jamisontown,New South Wales,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",350.0,4.0,-33.770379031934034,150.67371849780716,public,operational,True,NSW
272689,Dorhauer Lane,Woollahra,NSW,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,2.0,-33.88847179022024,151.23760032945688,public,operational,True,NSW
272688,Casula Mall,Casula,New South Wales,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-33.947906375047246,150.90105410921717,public,operational,True,NSW
272687,Brendale Service Centre,Brendale,Queensland,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-27.328346265392916,152.98746683129355,public,operational,True,QLD
272686,Raglan Street West,Mosman,New South Wales,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-33.83121718107124,151.24368057896396,public,operational,True,NSW
272685,Springwood,Springwood,Queensland,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-27.612304,153.124421,public,operational,True,QLD
272684,BP Ashfield,Croydon,New South Wales,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-33.87421821418127,151.12682969039508,public,operational,True,NSW
272676,Jindalee Home,Jindalee,Queensland,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-27.533780259789047,152.94849091743436,public,operational,True,QLD
272675,Swansea,,New South Wales,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-33.0833,151.6333,public,operational,True,NSW
272674,Noosa Village,Noosaville,Queensland,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-26.400474,153.064833,public,operational,True,QLD
272673,Leichhardt Marketplace,Leichhardt,New South Wales,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-33.883514,151.150017,public,operational,True,NSW
272672,Victoria Point,Victoria Point,Queensland,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-27.5867871,153.283693717,public,operational,True,QLD
272671,Pacific Fair,Broadbeach,Queensland,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-28.0353512,153.4274028,public,operational,True,QLD
272670,Caloundra Shopping Centre,Caloundra,Queensland,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-26.803426,153.12491,public,operational,True,QLD
272666,Barossa Central Shopping Centre,Nurioopta,SA,Public - Membership Required,Operational,Chargefox,CCS (Type 2),150.0,2.0,-34.4790652,138.9615012,public,operational,True,SA
272665,"Elizabeth City Centre, ",Elizabeth ,SA ,Public - Membership Required,Operational,Chargefox,CCS (Type 2),120.0,2.0,-34.7189959,138.6663354,public,operational,True,SA
272661,Billabong Trailer Park,Billabong Hotel Motel,Western Australia,Public - Pay At Location,Operational,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),22.0,1.0,-26.817509801079424,114.61472149842416,public,operational,False,WA
272644,Northpoint Shopping Centre,Harlaxton,QLD,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",350.0,4.0,-27.541346,151.952256,public,operational,True,QLD
272643,Lutwyche Market Central,Lutwyche,Queensland,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-27.422167,153.034685,public,operational,True,QLD
272642,Montague Markets,West End,Queensland,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-27.4856857,153.00120821,public,operational,True,QLD
272641,Ashfield Mall,Ashfield,New South Wales,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-33.8895642,151.1235986,public,operational,True,NSW
272640,Birkdale Fair,Birkdale,Queensland,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-27.4915472,153.2179852,public,operational,True,QLD
272639,Bundamba,Bundamba,QLD,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",350.0,4.0,-27.588131,152.821959,public,operational,True,QLD
272638,Gasworks Plaza,Newstead,QLD,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-27.4504829,153.0443855,public,operational,True,QLD
272637,Allambie Grove Business Park,Frenchs Forest,NSW,Public - Membership Required,Operational,Evie,CCS (Type 2),150.0,4.0,-33.751303,151.2433284,public,operational,True,NSW
272636,Red Rooster ,Marrara,NT,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-12.396092,130.8968483,public,operational,True,NT
272635,BP Caringbah,Caringbah,NSW,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-34.03295211277035,151.12520883189632,public,operational,True,NSW
272634,Eastgate Bondi Junction,Bondi Junction,NSW,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-33.892967,151.248028,public,operational,True,NSW
272633,Belrose Home,Belrose,NSW,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-33.703118,151.212917,public,operational,True,NSW
272632,Civic Plaza 88 Christie,St Leonards,NSW,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-33.823861,151.195326,public,operational,True,NSW
272631,Evie Darwin,Darwin,NT,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-12.459284,130.836153,public,operational,True,NT
272630,Royal Randwick,Randwick,NSW,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-33.915187,151.240972,public,operational,True,NSW
272629,Robina Central,Robina,QLD,Public - Membership Required,Operational,Evie,CCS (Type 2),50.0,4.0,-28.081588,153.381888,public,operational,True,QLD
272628,Brickworks Ferry Road,Southport,QLD,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-27.980749,153.409711,public,operational,True,QLD
272627,Macquarie Centre,North Ryde,NSW,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-33.777565954445315,151.12056384466786,public,operational,True,NSW
272624,ENGIE - Greenway Wetherill Park,Wetherill Park,New South Wales,Public - Membership Required,Operational,Chargefox,CCS (Type 2),120.0,2.0,-33.850403,150.89840155,public,operational,True,NSW
272622,Pennant Hills Toyota,Pennant Hills,New South Wales,Public - Membership Required,Operational,Chargefox,CCS (Type 2),50.0,2.0,-33.7366211,151.0743388,public,operational,True,NSW
272620,Berowra Tennis Centre,Berowra,New South Wales,Public - Membership Required,Operational,Chargefox,CCS (Type 2),75.0,2.0,-33.621379,151.1494478,public,operational,True,NSW
272619,The Heffron Centre,Chifley,New South Wales,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",25.0,8.0,-33.97374,151.236646,public,operational,False,NSW
272618,ENGIE - DFO Homebush,Homebush,New South Wales,Public - Membership Required,Operational,Chargefox,CCS (Type 2),120.0,2.0,-33.855576,151.076681,public,operational,True,NSW
272617,ENGIE - Roselands Shopping Centre,Roselands,New South Wales,Public - Membership Required,Operational,Chargefox,CCS (Type 2),120.0,2.0,-33.935,151.069205,public,operational,True,NSW
272616,NRMA - Sydney,Zetland,New South Wales,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",350.0,4.0,-33.9055215,151.2128,public,operational,True,NSW
272615,ENGIE - Warriewood Square,Warriewood,New South Wales,Public - Membership Required,Operational,Chargefox,CCS (Type 2),120.0,2.0,-33.695602,151.2962878,public,operational,True,NSW
272614,Mirvac South Eveleigh,Eveleigh,New South Wales,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",50.0,8.0,-33.8955812,151.1958121,public,operational,True,NSW
272613,TLE Electrical Artarmon,St Leonards,New South Wales,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",22.0,2.0,-33.81845312500111,151.18932889926964,public,operational,False,NSW
272612,Bendigo Kangan Institute,East Bendigo,Victoria,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), Type 2 (Socket Only)",80.0,3.0,-36.7527695,144.2940181,public,operational,True,VIC
272611,Motors Devonport,Devonport,Tasmania,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",24.0,2.0,-41.179441,146.341294,public,operational,False,TAS
272610,10 Esplanade,Strahan,Tasmania,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",50.0,3.0,-42.155391,145.32604,public,operational,True,TAS
272608,Strata Equity – Hunter Werribee,Werribee,Victoria,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,3.0,-37.901930594530896,144.6625784145474,public,operational,False,VIC
272607,Electric Highway Tasmania - Maydena,Maydena,Tasmania,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",24.0,3.0,-42.754949,146.628993,public,operational,False,TAS
272606,Electric Highway Tasmania - Dunalley,Dunalley,Tasmania,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",60.0,2.0,-42.886808,147.81389,public,operational,True,TAS
272605,Electric Highway Tasmania - Derby,Derby,Tasmania,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",24.0,3.0,-41.149411,147.803691,public,operational,False,TAS
272604,Electric Highway Tasmania - Fingal,Fingal,Tasmania,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",24.0,3.0,-41.638,147.9681,public,operational,False,TAS
272603,The Isla,Batehaven,New South Wales,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),7.0,1.0,-35.731097,150.197277,public,operational,False,NSW
272602,Rocket @ The End Of The Road,Southport,Tasmania,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,1.0,-43.43165,146.97408,public,operational,False,TAS
272601,Mansi on Raymond,Sale,Victoria,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,1.0,-38.101629,147.065543,public,operational,False,VIC
272600,Electric Highway Tasmania - Cygnet,Cygnet,Tasmania,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",24.0,3.0,-43.161979080863325,147.07772323414196,public,operational,False,TAS
272599,Inveresk QVMAG Car Park,Invermay,Tasmania,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,1.0,-41.425875,147.139979,public,operational,False,TAS
272598,George Town Council Chambers,George Town,Tasmania,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",75.0,2.0,-41.105627281858055,146.82315392988272,public,operational,True,TAS
272592,Jolt Bayswster,,Victoria,Public - Membership Required,Operational,Jolt,"CCS (Type 2), CHAdeMO",25.0,2.0,-37.84108696617519,145.2666187431746,public,operational,False,VIC
272574,Electric Highway Tasmania - Triabunna,Triabunna,Tasmania,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",24.0,3.0,-42.50810955517955,147.91002661194875,public,operational,False,TAS
272573,50 Learmonth Street,Queenscliff,Victoria,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",50.0,4.0,-38.26770792670353,144.6589785355144,public,operational,True,VIC
272572,Armstrong Creek East Community Hub,Armstrong Creek,Victoria,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,6.0,-38.231759419255376,144.36927996323692,public,operational,False,VIC
272571,Wuality Resort Siesta,Lavington,New South Wales,"Private - For Staff, Visitors or Customers",Operational,Chargefox,Type 2 (Socket Only),7.0,4.0,-36.045905,146.943511,private,operational,False,NSW
272570,Blue Tongue Industries,Grovedale,Victoria,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,1.0,-38.197502248120415,144.34395122104382,public,operational,False,VIC
272569,RACV Solar Grovedale,Grovedale,Victoria,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,1.0,-38.197594122360314,144.34487185372615,public,operational,False,VIC
272568,Chadstone Shopping Centre,,Victoria,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),7.0,6.0,-37.884974305769425,145.08243117285895,public,operational,False,VIC
272567,Eltham Leisure Centre,Eltham,Victoria,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),7.0,4.0,-37.72302764419204,145.14217983897862,public,operational,False,VIC
272566,Devon Street Car Park,Croydon,Victoria,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),7.0,3.0,-37.79675756180921,145.27982712620957,public,operational,False,VIC
272565,Callaghan Motors,Warnambool,Victoria,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,2.0,-38.36320203022315,142.4561073425345,public,operational,False,VIC
272564,Midlands Golf Club,Invermay Park,Victoria,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,6.0,-37.52794764296954,143.85802750554984,public,operational,False,VIC
272563,Deakin University Waurn Ponds,,Victoria,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,4.0,-38.19671590570452,144.29935439201148,public,operational,False,VIC
272562,Woolworths Heidelberg,Heidelberg,Victoria,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), Type 2 (Socket Only)",44.0,16.0,-37.75910544295768,145.06876762326635,public,operational,False,VIC
272561,Austin Tower Carpark Level B1,Heidelberg,Victoria,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,4.0,-37.75745813437603,145.05918510936715,public,operational,False,VIC
272542,Cobblebank Village,,Victoria,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",22.0,2.0,-37.7144019574638,144.60143699904745,public,operational,False,VIC
272541,Dindi Naturals,Yarck,Victoria,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),7.0,1.0,-37.10296645372912,145.61620856939197,public,operational,False,VIC
272540,Stewarts Bay Lodge,Port Arthur,Tasmania,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,2.0,-43.13907166604574,147.8548439357172,public,operational,False,TAS
272537,Electric Highway Tasmania - Ouse,Ouse,Tasmania,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO, Type 2 (Socket Only)",24.0,3.0,-42.48504801756201,146.7100908639125,public,operational,False,TAS
272536,Yarra Valley Nissan,Lilydale,Victoria,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),11.0,2.0,-37.754997221186045,145.3637260206866,public,operational,False,VIC
272535,Brighton Council Chambers,Old Beach,Tasmania,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,1.0,-42.75097184541446,147.27872555026147,public,operational,False,TAS
272534,Fleming Park,Brunswick East,Victoria,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),7.0,2.0,-37.769132479580406,144.9747860386588,public,operational,False,VIC
272533,David Street Car Park,Brunswick,Victoria,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,2.0,-37.771645139851486,144.96173089792444,public,operational,False,VIC
272532,RMIT Brunswick,Brunswick,Victoria,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),22.0,1.0,-37.7716796666272,144.95818485880557,public,operational,False,VIC
272531,Moonee Ponds Central,Moonee Ponds,Victoria,Public,Operational,Chargefox,"Type 1 (J1772), Type 2 (Socket Only)",22.0,2.0,-37.76583087874345,144.92352649174768,public,operational,False,VIC
272521,BP Pulse Eastern Creek,Eastern Creek,New South Wales,Public - Membership Required,Operational,BP Pulse (AU),CCS (Type 2),75.0,1.0,-33.811041669720204,150.85030018744214,public,operational,True,NSW
272511,Cataract Gorge Basin Car Park,Launceston,Tasmania,Public - Membership Required,Operational,Chargefox,Type 2 (Socket Only),7.0,1.0,-41.44637646555024,147.12284889511938,public,operational,False,TAS
272510,Jackson Volkswagen,South Launceston,Tasmania,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",50.0,2.0,-41.45022658817194,147.14154103560344,public,operational,True,TAS
272508,Audi Centre Hobart,Hobart,TAS,Public - Membership Required,Operational,Chargefox,CCS (Type 2),50.0,1.0,-42.87538883111667,147.32416098548657,public,operational,True,TAS
272507,Electric Highway Tasmania - Waratah,Waratah,Tasmania,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",24.0,2.0,-41.4429562299098,145.52665769580165,public,operational,False,TAS
272506,Tas Hydro Power Station Heritage Site,Waddamana,Tasmania,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",60.0,2.0,-42.12462669442656,146.74664613345436,public,operational,True,TAS
272504,Hotel Bruny,Alonnah,Tasmania,Public - Membership Required,Operational,Chargefox,"CCS (Type 2), CHAdeMO",25.0,2.0,-43.321799726979194,147.2422590158638,public,operational,False,TAS
272501,Tuggeranong CSCC,Greenway,ACT,Public - Membership Required,Operational,Evie,Type 2 (Socket Only),22.0,4.0,-35.41502698377792,149.06342879909937,public,operational,False,ACT
272500,Murrumbateman Country Inn,Murrumbateman,New South Wales,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,2.0,-34.96941392055333,149.03001688933142,public,operational,True,NSW
272499,Evie Adelaide Hills,Bridgewater,South Australia,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",150.0,4.0,-35.00971247867212,138.75901747075886,public,operational,True,SA
272498,Evie Woden,Phillip,ACT,Public - Membership Required,Operational,Evie,Type 2 (Socket Only),22.0,4.0,-35.348299676937806,149.08890913353355,public,operational,False,ACT
272497,Hotel REalm,,ACT,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-35.312198318325976,149.1333088744247,public,operational,True,ACT
272496,Evie Dapto Mall,Dapto,New South Wales,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,4.0,-34.49497612676224,150.79547723050382,public,operational,True,NSW
272486,Evie Mildura,Mildura,Victoria,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,2.0,-34.183567985291354,142.1585658445057,public,operational,True,VIC
271067,Evie Wangaratta,Wangaratta,Victoria,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,2.0,-36.35361729522813,146.3252141757206,public,operational,True,VIC
271066,Charging the Regions Traralgon,,Victoria,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,2.0,-38.19562583791989,146.5329076841424,public,operational,True,VIC
271065,Evie Alexandra,Alexandra,Victoria,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,2.0,-37.19177622193456,145.71117802098246,public,operational,True,VIC
271064,Evie Dunkeld,Dunkeld,Victoria,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,2.0,-37.65017530125832,142.34254760364854,public,operational,True,VIC
271063,Evie Camperdown,Camperdown,Victoria,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,2.0,-38.230321252822165,143.1458213510811,public,operational,True,VIC
271062,Victoria Street,Macedon,Victoria,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,2.0,-37.42305178823792,144.562626054862,public,operational,True,VIC
271060,Evie Yarrawonga,Yarrawonga,VIC,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,2.0,-36.010175172605514,146.00330137579863,public,operational,True,VIC
271037,Evie Warracknabeal,Warracknabeal,VIC,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,2.0,-36.25068312709375,142.39379449793637,public,operational,True,VIC
271033,Evie Cohuna,Cohuna,VIC,Public - Membership Required,Operational,Evie,"CCS (Type 2), CHAdeMO",50.0,2.0,-35.80838371437618,144.22123701963017,public,operational,True,VIC
