UCL_CODE_2021,name,area_sqkm,population,lat,lon,state
322003,Alva Beach (L),0.7859,171,-19.45668697974561,147.47892783281327,
322004,Amity Point (L),1.2244,425,-27.39665093569214,153.4433829149173,
322005,Aramac (L),1.2466,226,-22.97087145582989,145.2423036388476,
322006,Arcadia Bay (L),0.7371,248,-19.1497178227352,146.8665411004003,
322007,Augathella (L),4.2422,328,-25.79999785069047,146.58533249923735,
322008,Bangalee (L),0.1394,225,-23.07468912783854,150.7639137046245,
322009,Baralaba (L),1.3759,260,-24.182032821717087,149.81447387980415,
322010,Bauple Forest (L),2.6769,384,-25.852545113868786,152.6362317052017,
322011,Beechmont (L),1.9826,440,-28.11794763357728,153.18878214095383,
322012,Beerburrum - North (L),4.0117,349,-26.93583730906416,152.956544359484,
322013,Beerburrum (L),0.6241,487,-26.96195156242205,152.9552590655433,
322014,Bell (L),1.27,246,-26.92971220994068,151.45002592574306,
322015,Bingil Bay (L),0.9171,367,-17.833181119026445,146.09476450706796,
322016,Bluff (L),0.5078,229,-23.58037327382598,149.07076160617203,
322017,Boigu Island (L),71.4085,199,-9.265510802040556,142.2163741174528,
322018,Boonooroo - Tuan (L),4.5021,497,-25.676112007178578,152.88465629555773,
322019,Boreen Point (L),0.4025,336,-26.284322563591168,152.99333744732678,
322020,Boulia (L),0.6867,218,-22.91080541704391,139.9097592662097,
322021,Bramston Beach (L),0.4792,150,-17.35306254735045,146.02340704574578,
322022,Burketown (L),4.3127,167,-17.748295160511088,139.53871265678868,
322023,Burrum Heads - South (L),2.4517,430,-25.237648034101603,152.59200475483036,
322024,Cabbage Tree Point (L),0.552,500,-27.73657713957309,153.3555127303863,
322025,Camooweal (L),2.6885,152,-19.9204885699007,138.12386376077288,
322026,Cecil Plains (L),1.742,238,-27.528993355932176,151.1944096858448,
322027,Chillagoe (L),1.3323,150,-17.154386404421654,144.52304044988085,
322028,Coconuts (L),0.2262,208,-17.504632300323287,146.06592097004324,
322029,Coen (L),2.1451,279,-13.947360252919593,143.19941777419976,
322030,Cordalba (L),0.8217,358,-25.15841566815406,152.21087778941762,
322031,Cungulla (L),0.814,307,-19.394016127331103,147.1106134336495,
322032,Daintree (L),6.2727,93,-16.258479172430793,145.3297976746301,
322033,Dauan Island (L),3.623,131,-9.421426612682426,142.53599811566022,
322034,Dimbulah (L),2.2123,366,-17.15292807865876,145.10923530693802,
322035,Dirranbandi (L),8.9925,364,-28.58105009892648,148.2220919105564,
322036,Donnybrook (L) (Qld),0.5964,500,-27.00453762181493,153.06910280377622,
322037,Duaringa (L),3.8657,192,-23.7196850041748,149.67209392230723,
322038,Eidsvold (L),2.8711,426,-25.371522805324563,151.12185768638437,
322039,El Arish (L),0.7447,245,-17.807389294166434,146.0044265606409,
322040,Erakala (L),0.9419,423,-21.124327300783666,149.10735741147147,
322041,Erub (Darnley) Island (L),5.6417,326,-9.587092803478471,143.77016946183937,
322042,Eton (L),6.595,296,-21.250610941534333,148.97659525587358,
322043,Farleigh (L),4.3559,303,-21.10818609141896,149.1047078856482,
322044,Finch Hatton (L),0.6477,250,-21.14073959301538,148.63476408874635,
322045,Flying Fish Point (L),1.183,395,-17.49335167888416,146.07497695309027,
322046,Forest Hill (L) (Qld),0.5789,418,-27.58919549329833,152.35512586193315,
322047,Fraser Island (L),0.6742,67,-25.391925328342555,153.03332308341692,
322048,Georgetown (L),1.4159,222,-18.29242810038554,143.54583135390712,
322049,Giru (L),1.6129,272,-19.51936889589128,147.10786931876004,
322050,Glenden (L),4.6522,477,-21.34770343783092,148.11561427566673,
322051,Gowrie Mountain (L),2.0083,222,-27.51525291490383,151.82168254585514,
322052,Grantham (L),0.9128,202,-27.57615661661771,152.19794236261046,
322053,Grasstree Beach (L),0.4298,389,-21.36222667184684,149.30843507105274,
322054,Haliday Bay - Ball Bay (L),3.2893,334,-20.902434877579093,148.98752770802474,
322055,Halifax (L),0.7891,390,-18.5799758153372,146.28637294686,
322056,Hammond Island (L),15.6029,261,-10.549514932770606,142.20668571348196,
322057,Harrisville (L),1.5626,490,-27.81141688059982,152.66861936715276,
322058,Hideaway Bay - Dingo Beach (L),3.369,390,-20.08796698089261,148.49638259545264,
322059,Iama (Yam) Island (L),1.8608,275,-9.901058780669471,142.7749537641523,
322060,Imbil (L),1.0407,467,-26.46102106994781,152.67565291368342,
322061,Injinoo (L),2.5096,493,-10.901525906429724,142.32980003295134,
322062,Injune (L),1.1044,301,-25.84585825377635,148.56175377377562,
322063,Julia Creek (L),6.9899,377,-20.66653462060004,141.73208427590387,
322064,Kalamia Estate (L),0.4216,276,-19.530281353895475,147.41925792118374,
322065,Kandanga (L),0.3536,234,-26.387503316509065,152.67790196488127,
322066,Karragarra Island (L),1.0084,240,-27.63860565796375,153.37226396020873,
322067,Karumba (L),16.3242,487,-17.47018301479193,140.84534045965864,
322068,Kenilworth (L),1.4339,272,-26.59233552350069,152.72326957440882,
322069,Keppel Sands (L),0.6652,346,-23.32981660380327,150.79231820091022,
322070,Kilkivan (L),3.3741,429,-26.079153158246296,152.24171756758258,
322071,Laura (L) (Qld),11.2052,101,-15.547155929588754,144.4485225224118,
322072,Lockrose (L),0.8023,257,-27.49446965742187,152.45848593375436,
322073,Lucinda (L),2.4951,431,-18.529322879792318,146.33006368055683,
322074,Maaroom (L),0.4341,249,-25.6112446588386,152.87176622464597,
322075,Mabuiag Island (L),6.2719,253,-9.954903057912462,142.1815517148243,
322076,Mapoon (L),15.2735,425,-12.013829042028204,141.89931878332115,
322077,Mer (Murray) Island (L),4.8647,406,-9.921442691753846,144.04777487280566,
322078,Merinda (L),0.5708,228,-20.018141457548275,148.16431811052482,
322079,Meringandan (L),1.7431,317,-27.42725342029302,151.91450156130338,
322080,Midge Point (L),2.1672,221,-20.64312054071326,148.7216243129573,
322081,Millaa Millaa (L),1.1138,314,-17.51138514054111,145.6110687898706,
322082,Miriam Vale (L),3.5784,385,-24.328013601669173,151.55233695778608,
322083,Mirriwinni (L),0.2535,221,-17.39902140303502,145.90919434908162,
322084,Mount Garnet (L),2.7675,253,-17.676480302885373,145.11823556267626,
322085,Mount Julian (L),7.9584,477,-20.37328216559557,148.60813007598645,
322086,Mount Larcom (L),3.0162,238,-23.813336747766737,150.97914124930531,
322087,Mount Nebo (L),2.6266,430,-27.393390127845777,152.78066923608088,
322088,Mount Perry (L),1.9231,250,-25.181967066784523,151.64510480980897,
322089,Mourilyan (L),0.7111,391,-17.581281615940735,146.03838936488896,
322090,Murphys Creek (L),1.8582,233,-27.460845865280582,152.04872676884057,
322091,Nahrunda (L),6.523,227,-26.20053043293358,152.61081713807766,
322092,New Mapoon (L),2.3718,398,-10.87056458258994,142.38304711956064,
322093,Newell (L),0.5057,313,-16.42429688677665,145.40688522733137,
322094,Oak Beach (L),2.8814,186,-16.592622138717758,145.5150229483922,
322095,Oakwood (L),11.3425,364,-24.850049080737023,152.29571227530184,
322096,Peak Crossing (L),1.7081,498,-27.784686610209757,152.72644671578237,
322097,Picnic Bay (L),1.0381,383,-19.17596468120593,146.84072012017734,
322098,Placid Hills (L),0.7201,354,-27.557637800750932,152.25065303757472,
322099,Proston (L),1.3537,281,-26.16236208104928,151.59739014841784,
322100,Quilpie (L),9.9419,451,-26.609828396235567,144.25802144852986,
322101,Richmond (L) (Qld),5.4824,459,-20.716657398333624,143.12730787016295,
322102,Saibai Island (L),104.1132,340,-9.3961045048288,142.68994635574862,
322103,Sarina Beach (L),1.3719,363,-21.38561240548216,149.31253806990435,
322104,Saunders Beach (L),0.3171,385,-19.157921778259684,146.60797185345243,
322105,Scottville (L),0.6486,268,-20.572371828828857,147.8177833691538,
322106,Seisia (L),1.955,293,-10.851234600664196,142.37136867543418,
322107,Seventeen Seventy (L),6.5665,125,-24.17930801105172,151.88626251376695,
322108,Silkwood (L),0.9421,211,-17.74740560778463,146.0229147229295,
322109,South Bingera (L),0.986,398,-24.96761595972735,152.21984345232434,
322110,South Johnstone (L),1.3273,442,-17.60192106892101,145.99240967984136,
322111,Southbrook (L),2.0151,311,-27.6753868032654,151.7144035369569,
322112,Springbrook (L),0.5552,292,-28.188092828860302,153.26434550507872,
322113,St Pauls (L),17.9532,278,-10.184216451489634,142.32075386944678,
322114,Surat (L),2.2935,402,-27.154362254880592,149.06436050246617,
322115,Tambo (L),1.6674,283,-24.885317743790523,146.2535615093258,
322116,Tarzali (L),1.8048,244,-17.42090933880155,145.60760715967083,
322117,Taylors Beach (L),0.455,297,-18.625488145016963,146.32718589117258,
322118,Thangool (L),1.2232,254,-24.49206575868798,150.57649374420487,
322119,Thargomindah (L),3.1526,194,-27.990452445953657,143.81695964694532,
322120,Theodore (L),2.2127,451,-24.944053384995343,150.07640518504147,
322121,Tiaro (L),1.0077,472,-25.725905415895514,152.5823449632565,
322122,Tinaroo (L),6.0026,290,-17.176525122190736,145.53907008182665,
322123,Toolakea (L),0.7483,218,-19.14756120155136,146.58625688691282,
322124,Toomulla (L),2.926,193,-19.07937808332577,146.46318917167358,
322125,Torbanlea (L),0.9622,428,-25.34556719213648,152.5929250477248,
322126,Trebonne (L),0.2097,270,-18.626902359788154,146.078987748384,
322127,Tully Heads (L),5.0207,477,-18.007103267572734,146.05728017577343,
322128,Umagico (L),2.2021,394,-10.889241410687598,142.35062359483126,
322129,Walkamin (L),0.287,213,-17.13031271876547,145.4280084939453,
322130,Wallangarra (L),1.7804,360,-28.91862104893587,151.93149133464075,
322131,Wallumbilla (L),1.2953,199,-26.586488513875587,149.18628477418207,
322132,Wandoan (L),3.5061,417,-26.121528044265105,149.96552881886126,
322133,Warraber Island (L),1.0079,287,-10.202795947831891,142.8238002030366,
322134,Willows Gemfields (L),0.4133,101,-23.739753088359908,147.5400194477343,
322135,Wujal Wujal (L),1.1619,276,-15.943062589776392,145.3199925693183,
322136,Wurdong Heights (L),1.8765,365,-23.983737607969164,151.30328390951436,
322137,Yangan (L),3.8643,189,-28.196307658167164,152.21524410756737,
322138,Yelarbon (L),0.4931,222,-28.57456130009108,150.75339668820928,
322139,Yorke Island (L),1.5737,283,-9.752309137589275,143.40793339600933,
401001,Adelaide,854.2792,1245011,-34.92029906049121,138.58865963537292,South Australia
412001,Gawler (SA),47.0853,28562,-34.5997189771124,138.7347997936416,
412002,Mount Barker (SA),29.0637,21554,-35.07264497235566,138.8727617125441,
412003,Mount Gambier,32.8804,26734,-37.82482582037592,140.78081481836855,
412004,Whyalla,32.1004,20880,-33.036993232830234,137.5339442309728,
413001,Crafers - Bridgewater,49.0674,15783,-35.010956322796225,138.72706186872054,
413002,Murray Bridge,38.5251,17457,-35.120536048206446,139.2763465021399,
413003,Port Augusta,31.7726,12788,-32.49534865675017,137.7925779824203,
413004,Port Lincoln,40.3378,14404,-34.723437252854424,135.8699708067196,
413005,Port Pirie,33.3497,13708,-33.2015908256267,138.0034284598642,
413006,Victor Harbor,22.9972,16709,-35.54522981923392,138.6285543057652,
414001,Goolwa,28.9155,8756,-35.50349883290097,138.80127272663364,
414002,Nairne,4.639,5082,-35.03449191719761,138.91136693689523,
414003,Naracoorte,16.3835,5223,-36.965285462521,140.73758686637015,
414004,Nuriootpa,8.1761,6204,-34.46692555120981,138.99275738530275,
414005,Strathalbyn,10.4779,6429,-35.25628108105286,138.89226169221857,
415001,Angaston,12.8792,2184,-34.50321339633624,139.04533823435708,
415002,Angle Vale,14.0604,4088,-34.63629297443397,138.65152836159467,
415003,Balaklava,5.034,1956,-34.14957283402263,138.4177880600827,
415004,Balhannah,4.3713,1660,-34.98682144163107,138.8370415348675,
415005,Barmera,3.319,1895,-34.24853487688513,140.46905742591687,
415006,Berri,12.0822,4143,-34.2770631449123,140.6077100982808,
415007,Bordertown,8.4154,2840,-36.31161009065701,140.76827151690296,
415008,Ceduna,13.4188,2290,-32.13288764543039,133.68447736487852,
415009,Clare,12.6574,3379,-33.839632134278666,138.61376107970634,
415010,Coober Pedy,30.5019,1437,-29.01119922770715,134.77419494458897,
415011,Crystal Brook,4.5072,1322,-33.35378376832507,138.20577728239948,
415012,Freeling,2.6202,2516,-34.45441185766474,138.81243549256212,
415013,Hahndorf,2.8033,2313,-35.02641727645696,138.80818352460278,
415014,Jamestown,5.1626,1389,-33.20400574872645,138.607857496497,
415015,Kadina,11.5036,4666,-33.964413165448114,137.70670873194024,
415016,Kapunda,4.9775,2633,-34.33722714634684,138.91593851082814,
415017,Kingscote,6.089,1915,-35.66116428018354,137.6208918503749,
415018,Kingston SE,9.2056,1637,-36.83556374691804,139.84858719618373,
415019,Lewiston,14.005,2174,-34.60457831681648,138.5989422391848,
415020,Lobethal,3.798,2174,-34.90034530419812,138.87988635573876,
415021,Loxton,12.2171,3947,-34.44937200107053,140.57612500332854,
415022,Lyndoch,2.1431,1883,-34.601035526072565,138.88083940410772,
415023,Maitland (SA),3.2475,1079,-34.37447572305022,137.67181939583747,
415024,Mannum,8.7182,2537,-34.90814857200321,139.30444766181293,
415025,McLaren Flat,0.7598,1175,-35.20697572834767,138.58810917285612,
415026,McLaren Vale,2.8936,3277,-35.217395903596895,138.54264084377513,
415027,Meadows,1.7043,1126,-35.18067970940184,138.7586716874742,
415028,Middleton,2.0175,1057,-35.51238090505513,138.71854634869345,
415029,Millicent,19.8579,4760,-37.59524193051229,140.33586780153618,
415030,Moonta,19.5779,4627,-34.06803202621072,137.5782679449769,
415031,Mount Compass,2.2215,1232,-35.35286787869779,138.61004129644985,
415032,Normanville,7.077,2262,-35.444554282676535,138.318100583971,
415033,Paringa,2.0659,1026,-34.176457849979364,140.7857738807224,
415034,Penola,3.5434,1376,-37.376869649662375,140.8332133510862,
415035,Peterborough,5.6711,1428,-32.97203430492283,138.838606803001,
415036,Port Broughton,2.5689,1116,-33.60188434500241,137.93311991520582,
415037,Renmark,9.9875,4703,-34.17582098774856,140.747596978881,
415038,Robe,9.1357,1156,-37.17142082263135,139.7674697895537,
415039,Roxby Downs,3.8294,3671,-30.56392862983984,136.90030924914643,
415040,Tailem Bend,5.8325,1412,-35.255497059550656,139.4576021343077,
415041,Tanunda,8.9965,4394,-34.53127754450576,138.95874186859436,
415042,Tumby Bay,2.19,1511,-34.38062486780908,136.10192462022405,
415043,Two Wells,19.8649,2947,-34.61461947718213,138.52990369996962,
415044,Virginia,3.3512,1687,-34.67131128569258,138.55629653390184,
415045,Waikerie,2.5052,1670,-34.18286988319512,139.98448449880388,
415046,Wallaroo,12.5291,4241,-33.92775751197688,137.63811071012358,
415047,Williamstown,3.7899,2238,-34.668118039121445,138.88248208242754,
415048,Willunga,2.7175,2300,-35.271690185866056,138.5542133821223,
415049,Woodside,1.6528,1890,-34.95011434842412,138.87968812501555,
421001,Ardrossan (L),2.5378,1188,-34.42239515124179,137.91627086223457,
421002,Beachport (L),3.0889,530,-37.481657630505126,140.00837799625504,
421003,Birdwood (L),1.4224,932,-34.81987292278851,138.9586055465292,
421004,Burra (L),3.8046,922,-33.67413051333338,138.930692063452,
421005,Cleve (L),5.8035,796,-33.70272246411566,136.49383468074382,
421006,Cockatoo Valley (L),3.6939,688,-34.6144881525575,138.8350275532065,
421007,Coffin Bay (L),4.1888,667,-34.625011238810515,135.46588146833693,
421008,Cowell (L),5.3187,1004,-33.67996776701107,136.92144574410275,
421009,Cummins (L),2.2621,748,-34.26837831296336,135.7270572589884,
421010,Echunga (L),1.1525,630,-35.09737247884833,138.79237857237857,
421011,Eudunda (L),2.9227,601,-34.172640417372115,139.08686436419077,
421012,Gladstone (L) (SA),2.8826,623,-33.27062621052377,138.35344698700666,
421013,Greenock (L),1.3173,1045,-34.45705000358915,138.9271704047487,
421014,Gumeracha (L),1.0422,721,-34.823433185504165,138.88712678636438,
421015,Hamley Bridge (L),0.8426,615,-34.35678538835154,138.68278989075495,
421016,Houghton (L),3.0722,511,-34.82958341020348,138.75777551410064,
421017,Kanmantoo (L),0.8093,511,-35.07406682288367,139.01166667498663,
421018,Keith (L),7.2836,1140,-36.09873714793094,140.35732844168453,
421019,Kimba (L),18.232,608,-33.13567607404343,136.41215668027613,
421020,Lameroo (L),2.7742,567,-35.3265872309726,140.51514626308966,
421021,Laura (L) (SA),1.452,522,-33.18344993995489,138.30147896607815,
421022,Macclesfield (L),2.2961,977,-35.1738537725431,138.83582949948584,
421023,Mallala (L),1.4964,887,-34.436782442809786,138.50421859034623,
421024,Meningie (L),5.7809,860,-35.69079604982637,139.33788616888043,
421025,Milang (L),2.44,831,-35.40428645506864,138.96841658593272,
421026,Minlaton (L),3.08,759,-34.769199958673404,137.59635262393118,
421027,Mount Pleasant (L),0.8233,618,-34.77541906741724,139.0467101851467,
421028,One Tree Hill (L),0.7024,543,-34.71614667081301,138.7663873540858,
421029,Orroroo (L),2.4622,516,-32.73128571795869,138.6168239127662,
421030,Pinnaroo (L),4.101,575,-35.25973217098436,140.91106915127705,
421031,Port MacDonnell (L),3.5985,660,-38.0509459551508,140.6925372154504,
421032,Port Wakefield (L),2.1202,593,-34.183343690721046,138.15534193018706,
421033,Pukatja (Ernabella) (L),8.4778,519,-26.282478061386296,132.13511314593225,
421034,Quorn (L),20.9209,1150,-32.34521965877578,138.0445232911824,
421035,Riverton (L),1.6317,795,-34.15834434480582,138.74586472493644,
421036,Roseworthy (L),2.8365,987,-34.533332367567176,138.74570970540145,
421037,Streaky Bay (L),2.9556,967,-32.79808299128263,134.2098544473019,
421038,Uraidla - Summertown (L),3.9221,931,-34.9603937061552,138.74364275071423,
421039,Wasleys (L),1.4108,661,-34.47425907000165,138.68356757942422,
421040,Willyaroo (L),6.7063,661,-35.2807280366073,138.9122771843194,
421041,Wudinna (L),3.1886,516,-33.04747100768985,135.45843743872933,
421042,Yankalilla (L),3.3627,795,-35.45596403900898,138.34337437882212,
421043,Yorketown (L),1.5157,667,-35.017861479849394,137.60732545360818,
422001,Allendale East (L),0.5885,277,-38.00160507572804,140.70886306225282,
422002,Amata (L),11.248,393,-26.15661516216812,131.1447233922071,
422003,American River (L),1.8228,280,-35.78038535750002,137.76984040339408,
422004,Andamooka (L),2.4029,260,-30.449205081679,137.16674373029167,
422005,Arno Bay (L),1.7185,219,-33.90974383323277,136.57040822761095,
422006,Auburn (L),0.8694,370,-34.0267591565587,138.6863948283218,
422007,Blanchetown (L),2.4701,247,-34.35594082542116,139.61535905824698,
422008,Blyth (L),1.0471,442,-33.8468055522094,138.48761976035155,
422009,Booleroo Centre (L),1.5374,266,-32.88273259655621,138.35211864287197,
422010,Boston (L),2.5013,390,-34.68066974302771,135.84680127965268,
422011,Bute (L),0.8114,228,-33.86483763604659,138.00694812962044,
422012,Callington (L),1.9267,478,-35.11481779431209,139.04137667779224,
422013,Charleston (L),0.4306,317,-34.91556489589992,138.90466867522102,
422014,Clarendon (L),0.567,193,-35.11005556276582,138.62963088816576,
422015,Clayton Bay (L),2.9928,386,-35.49078906140128,138.9193309583577,
422016,Cobdogla (L),0.5115,197,-34.244763441449244,140.40264103809525,
422017,Coobowie (L),0.7448,222,-35.04458493911273,137.73174700232624,
422018,Coonalpyn (L),1.4462,193,-35.6963467485908,139.85629066668113,
422019,Edithburgh (L),3.8175,497,-35.08062809817427,137.73741819064583,
422020,Elliston (L),5.2971,333,-33.64942925881861,134.89199781221052,
422021,Hawker (L),12.971,226,-31.887671438223634,138.41997046098697,
422022,Indulkana (L),10.187,338,-26.970033108486987,133.30515754602553,
422023,Kalangadoo (L),1.1789,287,-37.56324988103164,140.69943431672135,
422024,Kaltjiti (Fregon) (L),24.1815,261,-26.773119753937216,132.02852883621532,
422025,Karoonda (L),1.8631,337,-35.09534996620916,139.896734618351,
422026,Kersbrook (L),0.7836,417,-34.780677556027456,138.85780445887994,
422027,Leigh Creek (L),12.0316,91,-30.591391929887497,138.4072175853669,
422028,Lucindale (L),1.5709,288,-36.97122017562262,140.37063175710958,
422029,Mimili (L),12.7739,277,-27.02632594482062,132.70536025093787,
422030,Morgan (L),1.4254,326,-34.03026473051441,139.67019859839556,
422031,Mount Burr (L),0.4869,324,-37.54128903463442,140.4557748640623,
422032,Mount Torrens (L),0.4266,324,-34.8739026442699,138.9596148554687,
422033,Mullaquana (L),8.7702,270,-33.05754409349911,137.54594572186906,
422034,Mundulla (L),6.1306,324,-36.36443248753544,140.69608512253106,
422035,Myponga (L),0.5196,443,-35.39380649752192,138.46341305052678,
422036,Nangwarry (L),0.8212,456,-37.54382720809044,140.81537671578997,
422037,Napperby (L),0.5607,291,-33.155446247677034,138.11537094233063,
422038,Owen (L),1.1107,251,-34.271755817822445,138.54406740936508,
422039,Parham (L),2.3788,227,-34.43174073330719,138.26002008751672,
422040,Penneshaw (L),5.1045,269,-35.72851903359573,137.94298480281208,
422041,Point Turton (L),0.9928,327,-34.94215966057302,137.35269480012593,
422042,Port Germein (L),2.7307,282,-33.021030069439256,138.00486678214946,
422043,Port Neill (L),1.3718,154,-34.11966162085214,136.34778670731174,
422044,Port Victoria (L),1.8514,321,-34.502109668824005,137.48378051042846,
422045,Port Vincent (L),1.5508,494,-34.77519937535816,137.85808409663022,
422046,Saddleworth (L),1.181,397,-34.085515206177305,138.78251404736358,
422047,Smoky Bay (L),0.9555,162,-32.37509544260003,133.9377239239508,
422048,Snowtown (L),1.8749,356,-33.7839890075943,138.21383361276656,
422049,Southend (L),1.6618,292,-37.57124858696072,140.12073431156026,
422050,Spalding (L),0.6647,194,-33.499859540388044,138.61084966658,
422051,Springton (L),0.5114,398,-34.70682840596133,139.08924501210493,
422052,Stansbury (L),1.9456,480,-34.910485911766095,137.79363667565045,
422053,Swan Reach (L),2.834,274,-34.57426823415609,139.59488097784495,
422054,Tantanoola (L),1.0064,226,-37.69546261812465,140.45474580561253,
422055,Tarpeena (L),2.4325,329,-37.619963841606896,140.79860995130187,
422056,Tintinara (L),1.6862,277,-35.885003474029205,140.0570778057923,
422057,Truro (L),2.0074,396,-34.41297667108718,139.1301050903961,
422058,Warooka (L),0.8251,194,-34.99280132482621,137.4019756305196,
422059,Wilmington (L),11.1378,472,-32.65392226859844,138.1016930181639,
422060,Wirrabara (L),3.7449,206,-33.035898019994555,138.2686451764798,
422061,Woomera (L),46.8439,132,-31.16563877178952,136.8192608654913,
422062,Yahl (L),1.2031,211,-37.87350472920426,140.83099044193224,
422063,Yalata (L),19.6269,302,-31.481809775355924,131.8389046113326,
501001,Perth (WA),1720.3492,2043762,-32.03883324893168,115.87232759053676,Western Australia
511001,Bunbury,117.4,75196,-33.33902593252849,115.67565625611417,
512001,Albany,88.4708,31128,-34.996894605879056,117.87733156737602,
512002,Busselton,50.0409,27233,-33.663838987085875,115.32582503709558,
512003,Geraldton,64.5403,32717,-28.770788904037843,114.64670867919013,
512004,Kalgoorlie - Boulder,62.458,29068,-30.759313350086707,121.46064628046122,
513001,Broome,50.0425,14660,-17.944717662884635,122.22299081455522,
513002,Esperance,30.0675,10218,-33.84397480372244,121.89307277263504,
513003,Karratha,118.8601,17013,-20.750100863417728,116.8143947535264,
513004,Port Hedland,108.8326,15298,-20.359455377421213,118.62445893419184,
513005,Yanchep,13.7668,11009,-31.542959350145285,115.64264399404956,
514001,Collie,19.3391,7184,-33.356227718303536,116.16293602122956,
514002,Dunsborough,17.835,7182,-33.61034811591654,115.0984894142788,
514003,Margaret River,9.9123,7430,-33.95786528652892,115.074700685753,
514004,Northam,26.7836,6679,-31.65256010196501,116.66544616205243,
515001,Augusta,9.7432,1211,-34.325868047385974,115.15320284566988,
515002,Binningup,4.1488,1271,-33.158294785080024,115.69085190889614,
515003,Bridgetown,12.7149,2300,-33.95832830299182,116.11997597029226,
515004,Bullsbrook,10.6174,2225,-31.666076562761056,116.02567100270348,
515005,Capel,4.7239,2402,-33.553880304621,115.56395015351907,
515006,Carnarvon,15.7882,4162,-24.8752527183141,113.66456922314762,
515007,Cowaramup,3.9232,2119,-33.84999653698256,115.0972212199156,
515008,Dampier,3.5535,1282,-20.664095253547355,116.71084359751232,
515009,Denmark,12.4278,2944,-34.967657344587124,117.35297565484711,
515010,Derby,22.3537,3009,-17.329199159185293,123.66213590245182,
515011,Donnybrook (WA),5.8926,2786,-33.577046926204005,115.81994325132452,
515012,Drummond Cove,1.8117,2219,-28.67465573127393,114.61553280736425,
515013,Exmouth,12.3032,2806,-21.94826105094799,114.1268651843321,
515014,Fitzroy Crossing,12.9429,1022,-18.19453655441826,125.5693965614545,
515015,Harvey,6.2086,2797,-33.0800246350304,115.90339105065296,
515016,Jurien Bay,9.6977,1600,-30.304722908311494,115.04745206313396,
515017,Kalbarri,4.063,1270,-27.710252956618746,114.1703038416974,
515018,Kambalda West,4.3165,1660,-31.21184217819468,121.6231474960266,
515019,Katanning,15.8883,3641,-33.68310186764883,117.55061686514178,
515020,Kununurra,6.861,4515,-15.77316082638504,128.74139927287175,
515021,Little Grove,7.0593,1655,-35.075454060818615,117.86964693516536,
515022,Manjimup,16.1522,4138,-34.24538994982253,116.15206862336524,
515023,Merredin,13.2632,2384,-31.483170199447404,118.26631431662209,
515024,Moora,9.7101,1591,-30.64066378111885,115.9988336155069,
515025,Mount Barker (WA),6.7988,1898,-34.627895145083976,117.66511019471712,
515026,Mundijong,8.3652,2284,-32.29317466230729,115.99278493512736,
515027,Narrogin,9.493,3745,-32.93952290035353,117.17724186936589,
515028,Newman,13.437,4239,-23.365680419449003,119.73694455677524,
515029,Paraburdoo,3.2897,1319,-23.20130492431086,117.66580788565275,
515030,Pinjarra,13.9426,3883,-32.62062660880855,115.86354317044632,
515031,Port Denison - Dongara,12.0089,2841,-29.249213837857507,114.9291155031417,
515032,Serpentine,7.6214,1485,-32.37412674843009,115.97148768310396,
515033,Tom Price,4.0637,2874,-22.6885034256928,117.78895347164112,
515034,Two Rocks,4.3761,2853,-31.498615065858708,115.59675190193454,
515035,Wagin,9.9953,1311,-33.31011979365009,117.3495023083396,
515036,Waroona,4.6771,2368,-32.84466709898886,115.9289313127537,
515037,Wickham,2.6501,2016,-20.677867947238315,117.1404531813468,
515038,York,17.4141,2399,-31.8734518635717,116.77742037486426,
521001,Allanson (L),2.3629,515,-33.334343480302664,116.09110928291392,
521002,Bakers Hill (L),12.7966,792,-31.74383733920817,116.45089330321322,
521003,Beverley (L),6.8146,869,-32.10572771091001,116.9287651466778,
521004,Bidyadanga (La Grange) (L),21.5363,593,-18.682329299360088,121.79060441132596,
521005,Boddington - Ranford (L),4.7692,1129,-32.79907369697664,116.47780489334023,
521006,Boyanup (L),3.3703,878,-33.48132415351136,115.7266290586391,
521007,Boyup Brook (L),2.6316,540,-33.83468380984456,116.3877877356432,
521008,Brookton (L),3.6598,532,-32.37308621098949,117.01238729471748,
521009,Bruce Rock (L),2.3968,564,-31.878050003952573,118.14920095641004,
521010,Brunswick (L),1.8521,807,-33.25694174380004,115.83626350166593,
521011,Burekup (L),0.8823,591,-33.31282196704501,115.81466190792072,
521012,Cape Burney (L),18.8666,538,-28.86792513083791,114.64894816274293,
521013,Chidlow (L),2.4614,907,-31.858518637798014,116.26980164649976,
521014,Coolgardie (L),6.6901,763,-30.955111346399843,121.16113345942163,
521015,Corrigin (L),4.569,625,-32.329441710491444,117.87652845241344,
521016,Cunderdin (L),3.7026,661,-31.656066625040328,117.238619969237,
521017,Dalwallinu (L),4.0529,713,-30.27755760301192,116.65950069199806,
521018,Dardanup (L),1.0077,545,-33.40003037580176,115.75666004124386,
521019,Denham (L),1.6937,723,-25.92393211175266,113.53539353926838,
521020,Gabbadah (L),65.3491,764,-31.2920123939871,115.5059894954338,
521021,Gingin (L),9.4781,902,-31.34645897454257,115.9111685660634,
521022,Gnarabup - Prevelly (L),4.5753,723,-33.986960078785735,114.99651946371908,
521023,Gnowangerup (L),3.7885,568,-33.93800289210908,118.00343919254776,
521024,Halls Creek (L),45.1727,1605,-18.224986404810643,127.67355652563138,
