UCL_CODE_2021,name,area_sqkm,population,lat,lon,state,chargers_5km,chargers_10km,chargers_20km
221043,Loch Sport (L),6.2093,1020,-38.047888797849474,147.57943899172037,Unspecified,0,0,0
221044,Mallacoota (L),6.4063,1118,-37.5479619817657,149.74483051897195,Unspecified,1,1,1
221045,Malmsbury (L),3.0342,736,-37.18880776212729,144.3772625908597,Unspecified,0,1,2
221046,Marong (L),2.6635,1508,-36.73562215191559,144.1342638424728,Unspecified,1,1,6
221047,Maryknoll (L),3.366,646,-38.03422707711946,145.6042092995635,Unspecified,0,0,1
221048,Meeniyan (L),1.8264,516,-38.581327170272345,146.01507014608356,Unspecified,1,1,4
221049,Moriac (L),1.4157,691,-38.2452180582488,144.17252411274754,Unspecified,1,1,13
221050,Murchison (L),2.8335,775,-36.61285027585605,145.2173814975422,Unspecified,0,0,1
221051,Murtoa (L),3.1153,780,-36.62159925143596,142.46881580448343,Unspecified,0,0,0
221052,Nar Nar Goon (L),0.8426,526,-38.08386284949521,145.56752180464707,Unspecified,0,0,2
221053,Newlands Arm (L),1.685,748,-37.92534995181016,147.6980429933382,Unspecified,0,0,5
221054,Newstead (L),3.3163,656,-37.11168031449944,144.063531805772,Unspecified,0,0,1
221055,Nichols Point (L),1.7888,660,-34.23108069929253,142.21311937136528,Unspecified,0,2,2
221056,Nyah West (L),1.0712,532,-35.1870999578947,143.3439978412049,Unspecified,0,0,0
221057,Nyora (L),2.4499,789,-38.3339309317138,145.6729900531865,Unspecified,0,0,2
221058,Oxley (L),1.5126,503,-36.44668505529928,146.38307591633685,Unspecified,0,0,3
221059,Porepunkah (L),1.8889,771,-36.698148699601326,146.91271434329266,Unspecified,1,2,3
221060,Raymond Island (L),7.5986,589,-37.909092369795424,147.7514808628848,Unspecified,0,0,6
221061,Rhyll (L),0.9184,729,-38.4646364265169,145.30287496794182,Unspecified,0,1,3
221062,Rushworth (L),4.5501,972,-36.58318457123299,145.01336176501286,Unspecified,0,0,0
221063,Sea Lake (L),2.321,562,-35.50599813253083,142.85218289922963,Unspecified,1,1,1
221064,Seville East (L),0.7478,695,-37.77616547061017,145.49456717570584,Unspecified,0,0,9
221065,Shoreham (L),2.8636,515,-38.42441097088081,145.05173424730864,Unspecified,0,1,6
221066,Smythesdale (L),5.9201,731,-37.65089920952829,143.6785474631149,Unspecified,0,0,5
221067,Strathmerton (L),1.3106,572,-35.9256352917802,145.48049471569155,Unspecified,0,0,0
221068,Sunset Strip (L),1.1012,533,-38.492200545806526,145.262691225513,Unspecified,0,1,2
221069,Surf Beach - Sunderland Bay (L),1.5868,981,-38.50892837021194,145.28769006945572,Unspecified,0,1,2
221070,Tallangatta (L),1.6035,1016,-36.21614789123327,147.17667022576703,Unspecified,0,0,0
221071,Timboon (L),2.9754,830,-38.48547967888632,142.9768757882495,Unspecified,0,0,0
221072,Toongabbie (L),1.5312,513,-38.061115236692544,146.62853866849147,Unspecified,0,0,4
221073,Traralgon South (L),4.8251,507,-38.31189672768809,146.5453663350911,Unspecified,0,0,3
221074,Trentham (L),2.3458,827,-37.38731242224375,144.32263926528577,Unspecified,1,1,5
221075,Ventnor (L),2.873,826,-38.465924415960416,145.1822516475677,Unspecified,0,2,4
221076,Venus Bay (L),17.3263,904,-38.67620493447665,145.79031884974506,Unspecified,0,0,1
221077,Violet Town (L),2.4536,717,-36.63816336236755,145.71733814422663,Unspecified,0,0,2
221078,Warneet (L),0.6319,541,-38.2213691961768,145.31172247803335,Unspecified,0,0,11
221079,Wedderburn (L),4.0193,650,-36.4192605916951,143.61535072616786,Unspecified,1,1,1
221080,Werribee South (L),0.5022,570,-37.97159687198821,144.68823118320282,Unspecified,0,4,11
221081,Wycheproof (L),2.6669,562,-36.073729106794,143.22929969005816,Unspecified,2,2,2
221082,Wyndham Harbour (L),0.3096,939,-37.96407618231574,144.70677567791802,Unspecified,0,4,11
221083,Yackandandah (L),5.7804,1113,-36.31729439481468,146.8396469702547,Unspecified,1,1,2
221084,Yinnar (L),1.2363,826,-38.32501078660962,146.32686104436354,Unspecified,0,0,1
301001,Brisbane,2026.9222,2287896,-27.47458774085963,153.01197966677108,Queensland,15,22,30
302001,Gold Coast - Tweed Heads (Gold Coast Part),552.7077,607665,-27.971887688697088,153.35070336733713,Queensland,2,8,16
302002,Sunshine Coast,368.7256,284131,-26.618136680396383,153.06918026533495,Queensland,2,3,6
303001,Cairns,198.5773,153181,-16.897855030249236,145.72074422320296,Queensland,1,2,2
303002,Toowoomba,119.9124,108398,-27.567507277035563,151.93042691544125,Queensland,3,4,4
303003,Townsville,265.9586,173724,-19.27535528608792,146.74677392286603,Queensland,0,2,2
311001,Bundaberg,104.3933,52370,-24.88909757729861,152.3231978424282,Unspecified,0,0,1
311002,Hervey Bay,93.2156,57722,-25.29168480422208,152.8129683370645,Unspecified,1,1,1
311003,Mackay,135.9538,80455,-21.10276963661158,149.17497677507663,Unspecified,1,1,1
311004,Rockhampton,95.7052,63151,-23.345409012856106,150.5142324768606,Unspecified,1,1,1
312001,Bongaree - Woorim,27.1701,20612,-27.0663114489256,153.16729375471976,Unspecified,0,0,2
312002,Gladstone (Qld),101.8846,34703,-23.86568892404866,151.24519424094808,Unspecified,0,0,0
312003,Maryborough (Qld),35.5334,22237,-25.5356206281328,152.69309643619866,Unspecified,1,1,1
312004,Nambour,23.6847,20918,-26.63210558263341,152.95676747994057,Unspecified,1,3,6
313001,Airlie Beach - Cannonvale,20.2416,10646,-20.280245741128223,148.71555101145591,Unspecified,0,0,2
313002,Bargara - Innes Park,21.1099,13000,-24.852334047541,152.46564347908392,Unspecified,0,0,1
313003,Dalby,138.8704,12082,-27.179314868258768,151.25465616812576,Unspecified,1,1,1
313004,Emerald,38.982,14089,-23.53548962532256,148.16255510828944,Unspecified,0,0,0
313005,Gracemere,22.4585,11534,-23.45590783533796,150.45862017302196,Unspecified,0,1,1
313006,Gympie,36.7498,19435,-26.19992630772144,152.6681956384614,Unspecified,3,3,3
313007,Highfields,16.5492,10259,-27.45726289303777,151.94060885832812,Unspecified,0,1,4
313008,Kingaroy,29.6626,10147,-26.55056971515586,151.84452812801763,Unspecified,2,2,2
313009,Mount Isa,33.6911,17936,-20.710899009247058,139.49916290036728,Unspecified,0,0,0
313010,Warwick,37.1952,14110,-28.21649940641853,152.0315439795724,Unspecified,1,1,1
313011,Yarrabilba,4.3652,10240,-27.804874066953296,153.11407689952264,Unspecified,0,0,6
313012,Yeppoon,42.8074,18789,-23.13449237896896,150.72662520993788,Unspecified,0,0,0
314001,Atherton,12.3289,7348,-17.264872728748767,145.4825106878175,Unspecified,0,0,0
314002,Ayr,21.1957,8200,-19.57270201205749,147.40054647129284,Unspecified,1,1,1
314003,Beaudesert,15.5678,8127,-27.970224776156684,152.99811093656928,Unspecified,2,2,2
314004,Beerwah,8.558,5924,-26.86181200201034,152.9443390373298,Unspecified,0,1,2
314005,Biloela,14.7854,5667,-24.3952202660662,150.51216056690726,Unspecified,0,0,0
314006,Bowen,45.133,9612,-20.0229923258686,148.23270622584445,Unspecified,1,1,1
314007,Charters Towers,41.8593,8040,-20.068562074865444,146.268523831067,Unspecified,1,1,1
314008,Chinchilla,11.2345,6292,-26.745456328147814,150.63165152313812,Unspecified,0,0,0
314009,Flagstone,19.6039,7832,-27.80694349467495,152.95805826679089,Unspecified,0,0,6
314010,Gatton,8.6286,6852,-27.5670617052275,152.2767780261527,Unspecified,0,1,1
314011,Goondiwindi,20.0587,5439,-28.529962718843336,150.29334347739484,Unspecified,0,0,0
314012,Gordonvale,14.4744,6035,-17.10546090281169,145.7747704485356,Unspecified,0,0,0
314013,Innisfail,10.2838,7173,-17.52726117792915,146.0255602202246,Unspecified,1,1,1
314014,Jimboomba,28.4475,5581,-27.846442262077705,153.02875104920423,Unspecified,0,0,2
314015,Kensington Grove - Regency Downs,24.309,5512,-27.539366492515665,152.45986845020846,Unspecified,0,0,1
314016,Mareeba,13.9245,8585,-17.00194427679263,145.42430298405367,Unspecified,0,0,0
314017,Moranbah,12.5367,8899,-21.999476794261373,148.03986905728834,Unspecified,0,0,0
314018,Mount Cotton,5.5502,6797,-27.63685272359693,153.24959775286885,Unspecified,0,2,8
314019,Palmwoods,7.3091,5042,-26.683973498376748,152.95628511643767,Unspecified,1,3,6
314020,Roma,37.3413,6522,-26.56105039494912,148.77862706420683,Unspecified,1,1,1
314021,Sandstone Point - Ningi,36.5017,9929,-27.071912786284045,153.0794391228963,Unspecified,0,0,3
314022,Tamborine Mountain,35.9685,8001,-27.94828220784282,153.19518675995485,Unspecified,0,0,8
314023,Tannum Sands - Boyne Island,53.6952,9715,-23.93788985421678,151.3298882452413,Unspecified,0,0,0
315001,Agnes Water,3.8415,1205,-24.20695554421049,151.89853552329004,Unspecified,0,0,0
315002,Alice River,9.2556,2590,-19.33599702376946,146.60149058584977,Unspecified,0,0,1
315003,Allingham,5.0054,1277,-18.69582098550477,146.29952165209173,Unspecified,0,0,0
315004,Aurukun,30.5428,1101,-13.344511700860464,141.72970727685714,Unspecified,0,0,0
315005,Babinda,2.8729,1113,-17.342783423958018,145.9214040878459,Unspecified,0,0,0
315006,Bamaga,10.0534,1180,-10.894450492056013,142.39437102282537,Unspecified,0,0,0
315007,Beachmere,5.3492,3309,-27.13391708249938,153.0459229839221,Unspecified,0,2,3
315008,Blackwater,12.5772,4567,-23.581482483832023,148.88555957228093,Unspecified,0,0,0
315009,Boonah,8.561,2721,-28.00263738356469,152.67651154444704,Unspecified,0,0,0
315010,Burnett Heads,16.0813,2908,-24.77794646489796,152.40577645461045,Unspecified,1,1,1
315011,Burrum Heads,1.4498,1508,-25.18839951693473,152.60919677339564,Unspecified,0,0,0
315012,Calliope,7.0516,4396,-24.00170335757777,151.2012940040485,Unspecified,0,0,0
315013,Cambooya,2.4844,1839,-27.710310176136428,151.8646900414713,Unspecified,0,0,2
315014,Cardwell,4.8561,1245,-18.26366544683728,146.02507056079313,Unspecified,1,1,1
315015,Cedar Grove,11.1228,2107,-27.86261263373845,152.98455228930212,Unspecified,0,0,2
315016,Cedar Vale,8.6124,3148,-27.88179898703695,152.99989923694727,Unspecified,0,0,2
315017,Charleville,13.0447,2551,-26.40716270415592,146.2553314627016,Unspecified,1,1,1
315018,Cherbourg,31.6002,1194,-26.288809050234743,151.93599235530124,Unspecified,0,0,0
315019,Childers,2.1239,1361,-25.236312602271823,152.27598642732795,Unspecified,1,1,1
315020,Clermont,4.9157,2079,-22.8278212138856,147.6413989155196,Unspecified,0,0,0
315021,Clifton,4.1026,1299,-27.933543903179764,151.90867657019876,Unspecified,0,0,0
315022,Cloncurry,14.784,2524,-20.695748571764423,140.5073386348111,Unspecified,1,1,1
315023,Collinsville,2.789,1301,-20.552619189233347,147.84357507329338,Unspecified,0,0,0
315024,Cooktown,10.369,1797,-15.476089498075408,145.24798658799503,Unspecified,0,0,0
315025,Cooloola Village,4.6327,2921,-25.973601524335205,152.98478917744242,Unspecified,0,0,0
315026,Cooroy,6.4944,3485,-26.414611157858168,152.9084368162129,Unspecified,1,1,3
315027,Crows Nest,5.1008,1808,-27.26522829289943,152.0545887217384,Unspecified,0,0,0
315028,D'Aguilar,5.856,1341,-26.984142409631914,152.8089101792001,Unspecified,0,0,0
315029,Dayboro,9.5326,2193,-27.198955353276,152.8188524159515,Unspecified,0,0,3
315030,Doomadgee,4.9976,1387,-17.941324806262532,138.82741061089214,Unspecified,0,0,0
315031,Dysart,6.3961,2738,-22.58534366873404,148.34592324287996,Unspecified,0,0,0
315032,Emu Park,15.0742,4860,-23.28137507207152,150.80136190746617,Unspecified,0,0,0
315033,Esk,6.3733,1230,-27.24292585460408,152.41438949776884,Unspecified,1,1,1
315034,Eumundi,3.4029,1119,-26.48241953871768,152.94691244624735,Unspecified,0,1,4
315035,Fernvale,5.5231,3193,-27.455509459266857,152.65683263652613,Unspecified,0,0,2
315036,Gayndah,7.9564,1695,-25.62543707551384,151.61249353011203,Unspecified,0,0,0
315037,Glass House Mountains,11.1233,4065,-26.90772946876533,152.96417425335457,Unspecified,1,1,2
315038,Gowrie Junction,9.5292,2030,-27.48203958752267,151.8884763017735,Unspecified,0,2,4
315039,Gununa,6.2071,1022,-16.659339460097023,139.17756303533244,Unspecified,0,0,0
315040,Hamilton Island,7.0754,1759,-20.352937509520235,148.96049826239795,Unspecified,0,0,0
315041,Hay Point,24.6035,1306,-21.29646395796603,149.27367737479048,Unspecified,0,0,1
315042,Home Hill,4.1109,2712,-19.661719978297025,147.4156200924615,Unspecified,0,1,1
315043,Howard,2.0946,1042,-25.317684087472163,152.5607170729184,Unspecified,0,0,0
315044,Ingham,19.6205,4334,-18.66076690033721,146.14503050458714,Unspecified,0,0,0
315045,Jacobs Well,6.3857,2862,-27.78795343732844,153.36989700011418,Unspecified,0,2,7
315046,Kilcoy,5.2775,2351,-26.94210852249168,152.5556872326395,Unspecified,0,0,0
315047,Kingsthorpe,4.2811,2012,-27.475088130559225,151.8236437470839,Unspecified,0,1,4
315048,Kooralbyn,15.3152,1649,-28.083461874295264,152.84908622700206,Unspecified,0,0,2
315049,Kuranda,17.6433,2456,-16.823798790314914,145.62532463311177,Unspecified,0,0,2
315050,Laidley,8.8884,3976,-27.63492769872358,152.39869569754526,Unspecified,0,0,1
315051,Landsborough,13.2881,4635,-26.816334918839875,152.96645972296227,Unspecified,0,0,4
315052,Logan Village,14.843,3542,-27.778117124135,153.10321049989608,Unspecified,0,0,9
315053,Longreach,14.1687,2738,-23.438835680935306,144.2726908047113,Unspecified,1,1,1
315054,Lowood,15.1671,3873,-27.46143092097392,152.56635049539707,Unspecified,0,0,1
315055,Macleay Island,7.23,3193,-27.61088830723784,153.35995707644622,Unspecified,0,1,3
315056,Malanda,9.957,1707,-17.349264918359157,145.6006921180995,Unspecified,0,0,0
315057,Maleny,5.739,2976,-26.767260464746844,152.84709463064894,Unspecified,0,0,2
315058,Marian,2.9496,3615,-21.1472941560336,148.95413725550668,Unspecified,0,0,0
315059,Meridan Plains,0.6298,1533,-26.755670956322568,153.10357886913113,Unspecified,0,2,7
315060,Meringandan West,6.7945,2392,-27.41774539509662,151.89474971791012,Unspecified,0,0,4
315061,Middlemount,12.1722,1884,-22.812859786575306,148.70005413799615,Unspecified,0,0,0
315062,Miles,4.9665,1349,-26.657525663433468,150.18947065965295,Unspecified,1,1,1
315063,Millmerran,4.6728,1371,-27.87883047867323,151.26416696674892,Unspecified,0,0,0
315064,Mirani,1.5703,1554,-21.161847923971763,148.87004673607515,Unspecified,0,0,0
315065,Monto,4.5134,1021,-24.86597638443113,151.11971125967116,Unspecified,1,1,1
315066,Mooloolah,8.0817,3191,-26.76235181049789,152.96748716956412,Unspecified,0,1,8
315067,Moore Park,5.1677,2293,-24.70846358052717,152.2616372249349,Unspecified,0,0,1
315068,Mossman,4.7856,1744,-16.468356564655796,145.37510928515846,Unspecified,1,1,2
315069,Mount Morgan,13.2156,2487,-23.630831003810734,150.39120770884685,Unspecified,0,0,0
315070,Moura,3.9732,1843,-24.571421510319148,149.97774558789732,Unspecified,0,0,0
315071,Mulambin,2.0431,1042,-23.19157435423105,150.7880515121327,Unspecified,0,0,0
315072,Mundubbera,4.4286,1066,-25.58491171747705,151.30062082436586,Unspecified,0,0,0
315073,Murgon,4.9338,1966,-26.236753601167667,151.93638474936537,Unspecified,0,0,0
315074,Nanango,26.5958,3438,-26.678752177647123,151.98097133423016,Unspecified,0,0,0
315075,Nelly Bay,2.2945,1194,-19.156353800654188,146.84804182779033,Unspecified,0,0,1
315076,Oakey,9.8105,4319,-27.43754670172594,151.717780550418,Unspecified,0,0,1
315077,Palm Island,56.2938,2098,-18.73836825720899,146.6185905918032,Unspecified,0,0,0
315078,Pittsworth,5.0041,2933,-27.718372439717232,151.6352231628189,Unspecified,0,0,0
315079,Pomona,6.8215,1735,-26.3759388587558,152.8592313974397,Unspecified,0,1,2
315080,Port Douglas - Craiglie,8.5047,4624,-16.5116014447445,145.4660453384252,Unspecified,1,1,2
315081,Proserpine,3.4466,3440,-20.40383117255837,148.57967860806937,Unspecified,2,2,2
315082,Rainbow Beach,2.5244,1176,-25.90064233845745,153.08714461478877,Unspecified,0,0,0
315083,Rangewood,2.8146,1039,-19.311383232739004,146.63876675934506,Unspecified,0,0,2
315084,River Heads,6.7713,2044,-25.40132849171285,152.90882807724182,Unspecified,0,0,1
315085,Rosewood,5.9052,3074,-27.63488203631028,152.59935424102167,Unspecified,0,1,4
315086,Russell Island,17.5111,3698,-27.673202218689905,153.38302260473176,Unspecified,0,0,4
315087,Samford Valley - Highvale,11.0008,2712,-27.36847546889333,152.8460578608214,Unspecified,0,1,9
315088,Sarina,4.9158,3487,-21.419627256008244,149.21902135483447,Unspecified,0,0,0
315089,St George,15.7102,2508,-28.03916077276528,148.59121021921823,Unspecified,0,0,0
315090,Stanthorpe,15.3881,4873,-28.655373592376165,151.94035025881328,Unspecified,1,1,1
315091,Thursday Island,3.7184,2805,-10.578769156137655,142.2197690980369,Unspecified,0,0,0
315092,Tin Can Bay,4.2583,2274,-25.9215676118494,152.99914831712684,Unspecified,0,0,0
315093,Toogoolawah,3.4779,957,-27.08737731143337,152.3728780554612,Unspecified,0,0,1
315094,Toogoom,3.0163,2344,-25.256551984255747,152.69167655248384,Unspecified,0,0,1
315095,Tully,7.0421,2252,-17.929779664451697,145.92644097813627,Unspecified,1,1,1
315096,Walkerston,3.5735,3567,-21.164571287864703,149.05689818922545,Unspecified,0,0,1
315097,Walloon,5.8605,1927,-27.60207131309824,152.6647456075359,Unspecified,0,4,5
315098,Weipa,15.8036,4097,-12.641570698651106,141.86117756881376,Unspecified,0,0,0
315099,Westbrook,2.3822,3864,-27.60261269696871,151.87312165478096,Unspecified,1,3,4
315100,Willowbank,4.3187,1300,-27.66476306028844,152.6874106860112,Unspecified,1,4,5
315101,Withcott,9.4493,1796,-27.55975786142041,152.01947797486537,Unspecified,0,2,4
315102,Wondai,7.1583,1782,-26.31429749707013,151.86609945520317,Unspecified,0,0,0
315103,Wongaling Beach,7.5743,1323,-17.902960648834302,146.09124952888487,Unspecified,0,0,1
315104,Woodford,12.4744,3734,-26.95577764532783,152.7746202076438,Unspecified,0,0,0
315105,Woodgate,2.468,1359,-25.10767517560256,152.56387123554904,Unspecified,0,0,0
315106,Wyreema,1.3711,1897,-27.657453782157795,151.86208152337488,Unspecified,0,1,4
315107,Yandina,6.871,2595,-26.560499159627447,152.95092726242007,Unspecified,0,1,7
315108,Yarrabah,0.684,1273,-16.90882924371382,145.8709611343988,Unspecified,0,1,2
315109,Yungaburra,4.136,1052,-17.261832468556186,145.58441154576835,Unspecified,0,0,0
321001,Aldershot (L),1.0678,603,-25.46420491342957,152.66311053881364,Unspecified,0,1,1
321002,Allora (L),1.4619,843,-28.036214300626405,151.98250456420794,Unspecified,0,0,0
321003,Apple Tree Creek (L),5.772,574,-25.22426015118354,152.2333026836655,Unspecified,1,1,1
321004,Aratula (L),6.8236,553,-27.987852915569672,152.54964579685588,Unspecified,0,0,0
321005,Armstrong Beach (L),1.1298,742,-21.4512774811406,149.28867232771415,Unspecified,0,0,0
321006,Badu Island (L),102.5447,704,-10.116406451947912,142.14531186707737,Unspecified,0,0,0
321007,Bakers Creek (L),20.9456,1590,-21.21425422947576,149.15801787203964,Unspecified,0,1,1
321008,Balgal Beach (L),13.6394,998,-19.039857581784897,146.4109144176155,Unspecified,0,0,1
321009,Barcaldine (L),7.4188,1243,-23.55933038574624,145.29679074827237,Unspecified,1,1,1
321010,Belvedere (L),0.4548,912,-17.52076574651909,145.98919023616585,Unspecified,1,1,1
321011,Benaraby (L),3.9572,765,-24.00366134374442,151.32694477548762,Unspecified,0,0,0
321012,Biggenden (L),2.452,657,-25.507186259898603,152.04731332435114,Unspecified,0,0,0
321013,Black Mountain (L),7.464,783,-26.404010117646187,152.88007180749085,Unspecified,1,1,3
321014,Black River (L),1.2417,527,-19.24354138167175,146.6256009373059,Unspecified,0,0,1
321015,Blackall (L),7.6679,1064,-24.41845507947699,145.45765336994276,Unspecified,1,1,1
321016,Blackbutt (L),1.6997,606,-26.88461058718743,152.10416697300187,Unspecified,0,0,0
321017,Blue Mountain Heights (L),3.8463,988,-27.49829963480498,151.95717293070865,Unspecified,1,2,4
321018,Bluewater (L),3.2862,715,-19.16834980887909,146.56183900428263,Unspecified,0,0,0
321019,Bluewater Park (L),3.6012,1026,-19.20504334042344,146.51338455973195,Unspecified,0,0,0
321020,Booral (L),8.566,860,-25.361259171765308,152.90293340095167,Unspecified,0,0,1
321021,Bouldercombe (L),7.6294,758,-23.56712193797161,150.46887129802556,Unspecified,0,0,0
321022,Boyland (L),6.3805,677,-27.94912864327593,153.16578619123806,Unspecified,0,0,7
321023,Brandon (L),0.9562,754,-19.55515537515217,147.35586702929731,Unspecified,0,1,1
321024,Brightview (L),2.535,560,-27.519816613698183,152.49164120013225,Unspecified,0,0,1
321025,Burrum Heads - East (L),1.1268,582,-25.21087862172553,152.632557667002,Unspecified,0,0,0
321026,Campwin Beach (L),0.5933,511,-21.378013647417152,149.31259094915077,Unspecified,0,0,0
321027,Canungra (L),1.6803,793,-28.018564208206552,153.16171340493904,Unspecified,0,0,5
321028,Capella (L),9.3994,974,-23.08339475720505,148.02267734305792,Unspecified,0,0,0
321029,Coochiemudlo Island (L),1.6445,850,-27.56988991227256,153.33048443355852,Unspecified,1,1,3
321030,Coominya (L),5.4317,513,-27.39728110356669,152.50116797985453,Unspecified,0,0,1
321031,Cooran (L),7.7909,1021,-26.339698744750045,152.81690234604577,Unspecified,0,0,1
321032,Cooroibah (L),21.8135,1990,-26.3603024135058,152.99838314061816,Unspecified,0,2,3
321033,Cooya Beach (L),1.035,1046,-16.44942282422386,145.40425725115654,Unspecified,0,1,2
321034,Cunnamulla (L),6.5783,1124,-28.074250294831625,145.69030390558345,Unspecified,0,0,0
321035,Curra (L),20.1007,1956,-26.08415145645135,152.57452586581698,Unspecified,0,0,4
321036,Delaneys Creek (L),4.3585,1074,-27.004556762561844,152.79539938525275,Unspecified,0,0,0
321037,Dunwich (L),2.2232,795,-27.49397728492396,153.40829695117048,Unspecified,0,0,2
321038,Elliott Heads (L),1.3962,912,-24.910784153738348,152.48906029432425,Unspecified,0,0,1
321039,Flaxton (L),11.6397,992,-26.65712053396559,152.86410255803966,Unspecified,0,0,3
321040,Forest Acres (L),7.3424,658,-26.36724685848645,152.93984020903596,Unspecified,0,1,3
321041,Gin Gin (L),4.0324,914,-24.99180113751537,151.95889143600454,Unspecified,1,1,1
321042,Glenore Grove (L),3.7738,662,-27.543166578545115,152.41314957913386,Unspecified,0,1,1
321043,Glenview (L),2.9591,723,-26.757174207423752,153.02991558184635,Unspecified,0,1,8
321044,Glenwood (L),18.356,1995,-25.949053369430576,152.63502036651423,Unspecified,0,1,1
321045,Goldsborough (L),13.3366,1085,-17.14604688205378,145.75236483880363,Unspecified,0,0,0
321046,Gooburrum (L),1.3177,556,-24.81744873756527,152.34561483727953,Unspecified,0,1,1
321047,Goombungee (L),2.0759,786,-27.30565216088353,151.8517692254187,Unspecified,0,0,0
321048,Goomeri (L),1.7752,523,-26.183820002865613,152.0698678529719,Unspecified,0,0,0
321049,Greenmount (L),1.0723,559,-27.78476792707223,151.90536493701487,Unspecified,0,0,0
321050,Helidon (L),1.1785,830,-27.548580915647,152.1264390142712,Unspecified,0,0,2
321051,Herberton (L),3.7852,984,-17.381888358163096,145.38635910927547,Unspecified,0,0,0
321052,Hope Vale (L),20.9571,895,-15.293599903189856,145.09756135820197,Unspecified,0,0,0
321053,Horn Island (L),53.1849,533,-10.606472133412217,142.28156210597984,Unspecified,0,0,0
321054,Horseshoe Bay (L),4.9279,611,-19.12348896209013,146.84979897762452,Unspecified,0,0,0
321055,Hughenden (L),10.753,1004,-20.83248737057689,144.20979846316246,Unspecified,1,1,1
321056,Inglewood (L) (Qld),4.507,760,-28.41588319028546,151.0840408213584,Unspecified,1,1,1
321057,Jandowae (L),2.8213,734,-26.78134582031432,151.10992522563217,Unspecified,0,0,0
321058,Kalbar (L),2.8117,980,-27.94111122226846,152.62929157063652,Unspecified,0,0,0
321059,Kiels Mountain (L),6.5329,1168,-26.64776294476047,153.00462459649535,Unspecified,3,5,6
321060,Killarney (L),2.3256,685,-28.339275784200577,152.29431921616313,Unspecified,0,0,0
321061,Kinka Beach (L),7.4056,674,-23.226017664623903,150.78711782462236,Unspecified,0,0,0
321062,Kowanyama (L),7.933,1079,-15.483828306353724,141.74486496649385,Unspecified,0,0,0
321063,Kureelpa (L),19.0219,968,-26.606735352986,152.8909655493027,Unspecified,0,1,4
321064,Kurrimine Beach (L),0.8363,624,-17.77944292660123,146.10240628976348,Unspecified,0,0,0
321065,Laidley Heights (L),11.1686,1272,-27.633205586768124,152.37045222433952,Unspecified,0,1,1
321066,Lamb Island (L),1.385,504,-27.624832180507912,153.38017175267285,Unspecified,0,0,2
321067,Lockhart River (L),6.9249,606,-12.786656834188184,143.34282135853158,Unspecified,0,0,0
321068,Lower Beechmont (L),3.7136,828,-28.03926391748854,153.25183015422712,Unspecified,0,0,13
321069,Mapleton (L),1.268,1014,-26.625588059755835,152.86347650120678,Unspecified,0,1,3
321070,Marburg (L),3.7076,696,-27.569480063809173,152.5974701188145,Unspecified,0,0,4
321071,Mareeba - South (L),5.2463,597,-17.049970301742558,145.42137441558057,Unspecified,0,0,0
321072,Minden Village (L),4.8069,860,-27.53479733766034,152.56247431937828,Unspecified,0,0,3
321073,Mission Beach (L),3.2597,872,-17.87010040309553,146.1021753517523,Unspecified,0,0,0
321074,Mitchell (L),6.0628,835,-26.484456457457902,147.9709284534421,Unspecified,0,0,0
321075,Mundoolun (L),3.843,1209,-27.866306976579235,153.07554045344116,Unspecified,0,0,2
321076,Napranum (L),2.0387,883,-12.68142543822243,141.89010702757335,Unspecified,0,0,0
321077,Nebo (L),2.3347,618,-21.69255147228476,148.69180265492196,Unspecified,0,0,0
321078,Nome (L),1.7729,507,-19.37391556891616,146.90978694198003,Unspecified,0,0,2
321079,Normanton (L),12.1609,1326,-17.68826367392427,141.07520566231986,Unspecified,0,0,0
321080,Oakhurst (L),25.6987,2413,-25.508571145926588,152.6254466601799,Unspecified,0,1,1
321081,Peachester (L),1.8012,534,-26.84322593366546,152.8864874108158,Unspecified,0,0,1
321082,Pie Creek (L),4.1293,603,-26.236752099836888,152.62523361345453,Unspecified,0,3,3
321083,Plainland (L),17.6668,1565,-27.573887722887267,152.42071153112073,Unspecified,0,1,1
321084,Point Lookout (L),2.232,780,-27.42812864328776,153.53006148832873,Unspecified,0,0,0
321085,Poona (L),1.7326,576,-25.71818134848965,152.91095622393144,Unspecified,0,0,0
321086,Pormpuraaw (L),24.8767,606,-14.891269239492404,141.6267504295616,Unspecified,0,0,0
321087,Prince Henry Heights (L),0.5607,600,-27.55278417906731,151.99096094381505,Unspecified,1,3,4
321088,Ravenshoe (L),3.5227,786,-17.613493191282835,145.48817872946438,Unspecified,0,0,0
321089,Rubyvale (L),8.7928,518,-23.417184697672983,147.6922400552166,Unspecified,0,0,0
321090,Samford Village (L),1.5284,819,-27.3739768899116,152.88413429581846,Unspecified,0,2,25
321091,Sapphire (L),9.598,518,-23.46708465041917,147.71017156186392,Unspecified,0,0,0
321092,Seaforth (L),6.3352,516,-20.895282035204225,148.95366554112502,Unspecified,0,0,0
321093,Sharon (L),4.5254,673,-24.8849853055367,152.26327324609372,Unspecified,0,0,1
321094,Sloping Hummock (L),0.5652,640,-24.843244115961408,152.4251081431467,Unspecified,0,1,1
321095,South Mission Beach (L),2.0381,956,-17.939645155462884,146.09088392485003,Unspecified,0,0,1
321096,Springsure (L),5.1903,731,-24.121862132219164,148.08725999024807,Unspecified,0,0,0
